year,month,Location_district,Crop_nam,harvested,Productio,yield
2003,October,Kegalle,Cabbage,0.16666666666666666,0.8333333333333334,5.000000000000001
2003,October,Kegalle,Carrot,0.0,0.0,0.0
2003,October,Kegalle,Tomatoes,3.0,11.666666666666666,3.888888888888889
2003,October,Kilinochchi,Beans,3.3333333333333335,26.5,7.949999999999999
2003,October,Kilinochchi,Beetroot,2.0,15.5,7.75
2003,October,Kilinochchi,Cabbage,4.5,33.666666666666664,7.481481481481481
2003,October,Kilinochchi,Carrot,2.0,15.333333333333334,7.666666666666667
2003,October,Kilinochchi,Tomatoes,14.166666666666666,78.66666666666667,5.552941176470589
2003,October,Kurunegala,Beans,0.8333333333333334,1.5,1.7999999999999998
2003,October,Kurunegala,Beetroot,14.5,100.33333333333333,6.919540229885057
2003,October,Kurunegala,Cabbage,0.0,0.0,0.0
2003,October,Kurunegala,Carrot,0.0,0.0,0.0
2003,October,Kurunegala,Tomatoes,20.833333333333332,135.83333333333334,6.5200000000000005
2003,October,Mannar,Beans,0.3333333333333333,2.0,6.0
2003,October,Mannar,Beetroot,0.16666666666666666,1.6666666666666667,10.000000000000002
2003,October,Mannar,Cabbage,0.3333333333333333,3.1666666666666665,9.5
2003,October,Mannar,Carrot,0.0,0.0,0.0
2003,October,Mannar,Tomatoes,3.0,24.166666666666668,8.055555555555555
2003,October,Matale,Beans,113.33333333333333,538.5,4.751470588235295
2003,October,Matale,Beetroot,31.833333333333332,153.83333333333334,4.832460732984294
2003,October,Matale,Cabbage,35.0,313.8333333333333,8.966666666666667
2003,October,Matale,Carrot,0.8333333333333334,2.1666666666666665,2.5999999999999996
2003,October,Matale,Tomatoes,122.16666666666667,1039.1666666666667,8.506139154160982
2003,October,Matara,Beans,0.5,1.0,2.0
2003,October,Matara,Beetroot,0.0,0.0,0.0
2003,October,Matara,Cabbage,0.0,0.0,0.0
2003,October,Matara,Carrot,0.0,0.0,0.0
2003,October,Matara,Tomatoes,2.5,11.0,4.4
2003,October,Monaragala,Beans,3.8333333333333335,12.666666666666666,3.304347826086956
2003,October,Monaragala,Beetroot,0.0,0.0,0.0
2003,October,Monaragala,Cabbage,0.3333333333333333,3.0,9.0
2003,October,Monaragala,Carrot,0.0,0.0,0.0
2003,October,Monaragala,Tomatoes,40.0,240.33333333333334,6.008333333333334
2003,October,Mullativu,Beans,1.0,6.166666666666667,6.166666666666667
2003,October,Mullativu,Beetroot,4.0,20.166666666666668,5.041666666666667
2003,October,Mullativu,Cabbage,6.666666666666667,61.5,9.225
2003,October,Mullativu,Carrot,5.0,35.666666666666664,7.133333333333333
2003,October,Mullativu,Tomatoes,12.333333333333334,94.33333333333333,7.648648648648648
2003,October,Nuwara Eliya,Beans,225.66666666666666,883.3333333333334,3.9143279172821273
2003,October,Nuwara Eliya,Beetroot,140.16666666666666,1524.5,10.876337693222355
2003,October,Nuwara Eliya,Cabbage,225.83333333333334,3405.8333333333335,15.081180811808117
2003,October,Nuwara Eliya,Carrot,248.66666666666666,2966.5,11.929624664879357
2003,October,Nuwara Eliya,Tomatoes,148.83333333333334,1452.0,9.755879059350503
2003,October,Polonnaruwa,Beans,1.1666666666666667,4.833333333333333,4.142857142857142
2003,October,Polonnaruwa,Beetroot,0.8333333333333334,4.0,4.8
2003,October,Polonnaruwa,Cabbage,0.0,0.6666666666666666,0.0
2003,October,Polonnaruwa,Carrot,0.0,0.0,0.0
2003,October,Polonnaruwa,Tomatoes,13.0,51.666666666666664,3.974358974358974
2003,October,Puttalam,Beans,2.1666666666666665,7.666666666666667,3.5384615384615388
2003,October,Puttalam,Beetroot,1.5,5.5,3.6666666666666665
2003,October,Puttalam,Cabbage,1.5,5.0,3.3333333333333335
2003,October,Puttalam,Carrot,0.16666666666666666,0.6666666666666666,4.0
2003,October,Puttalam,Tomatoes,7.0,22.166666666666668,3.166666666666667
2003,October,Ratnapura,Beans,97.66666666666667,613.0,6.276450511945392
2003,October,Ratnapura,Beetroot,2.1666666666666665,21.0,9.692307692307693
2003,October,Ratnapura,Cabbage,9.666666666666666,62.666666666666664,6.482758620689656
2003,October,Ratnapura,Carrot,2.3333333333333335,22.333333333333332,9.571428571428571
2003,October,Ratnapura,Tomatoes,64.0,368.1666666666667,5.752604166666667
2003,October,Trincomalee,Beans,0.3333333333333333,0.8333333333333334,2.5000000000000004
2003,October,Trincomalee,Beetroot,0.16666666666666666,0.16666666666666666,1.0
2003,October,Trincomalee,Cabbage,1.0,5.666666666666667,5.666666666666667
2003,October,Trincomalee,Carrot,0.0,0.0,0.0
2003,October,Trincomalee,Tomatoes,7.666666666666667,79.33333333333333,10.347826086956522
2003,October,Vavuniya,Beans,0.5,1.1666666666666667,2.3333333333333335
2003,October,Vavuniya,Beetroot,2.0,21.0,10.5
2003,October,Vavuniya,Cabbage,4.333333333333333,33.166666666666664,7.653846153846154
2003,October,Vavuniya,Carrot,0.8333333333333334,4.5,5.3999999999999995
2003,October,Vavuniya,Tomatoes,7.5,38.666666666666664,5.155555555555555
2003,November,Ampara,Beans,0.0,0.0,0.0
2003,November,Ampara,Beetroot,0.0,0.0,0.0
2003,November,Ampara,Cabbage,0.0,0.0,0.0
2003,November,Ampara,Carrot,0.0,0.0,0.0
2003,November,Ampara,Tomatoes,13.833333333333334,127.83333333333333,9.240963855421686
2003,November,Anuradhapura,Beans,5.333333333333333,23.5,4.40625
2003,November,Anuradhapura,Beetroot,9.0,37.666666666666664,4.185185185185185
2003,November,Anuradhapura,Cabbage,3.6666666666666665,9.0,2.4545454545454546
2003,November,Anuradhapura,Carrot,0.0,0.0,0.0
2003,November,Anuradhapura,Tomatoes,37.666666666666664,153.5,4.075221238938053
2003,November,Badulla,Beans,470.3333333333333,2830.6666666666665,6.018426647767541
2003,November,Badulla,Beetroot,49.0,557.3333333333334,11.374149659863946
2003,November,Badulla,Cabbage,231.66666666666666,4343.166666666667,18.747482014388492
2003,November,Badulla,Carrot,123.0,1348.6666666666667,10.964769647696478
2003,November,Badulla,Tomatoes,256.5,2593.3333333333335,10.110461338531515
2003,November,Batticaloa,Beans,0.0,0.0,0.0
2003,November,Batticaloa,Beetroot,0.0,0.0,0.0
2003,November,Batticaloa,Cabbage,0.0,0.0,0.0
2003,November,Batticaloa,Carrot,0.0,0.0,0.0
2003,November,Batticaloa,Tomatoes,16.333333333333332,87.5,5.357142857142858
2003,November,Colombo,Beans,0.0,0.0,0.0
2003,November,Colombo,Beetroot,0.0,0.0,0.0
2003,November,Colombo,Cabbage,0.0,0.0,0.0
2003,November,Colombo,Carrot,0.0,0.0,0.0
2003,November,Colombo,Tomatoes,0.3333333333333333,0.5,1.5
2003,November,Galle,Beans,0.0,0.0,0.0
2003,November,Galle,Beetroot,0.0,0.0,0.0
2003,November,Galle,Cabbage,0.0,0.0,0.0
2003,November,Galle,Carrot,0.0,0.0,0.0
2003,November,Galle,Tomatoes,1.1666666666666667,4.166666666666667,3.5714285714285716
2003,November,Gampaha,Beans,0.0,0.0,0.0
2003,November,Gampaha,Beetroot,0.0,0.0,0.0
2003,November,Gampaha,Cabbage,0.0,0.0,0.0
2003,November,Gampaha,Carrot,0.0,0.0,0.0
2003,November,Gampaha,Tomatoes,2.0,4.0,2.0
2003,November,Hanbantota,Beans,0.0,0.0,0.0
2003,November,Hanbantota,Beetroot,0.16666666666666666,0.6666666666666666,4.0
2003,November,Hanbantota,Cabbage,0.0,0.0,0.0
2003,November,Hanbantota,Carrot,0.0,0.0,0.0
2003,November,Hanbantota,Tomatoes,42.666666666666664,232.16666666666666,5.44140625
2003,November,Jaffna,Beans,5.833333333333333,32.333333333333336,5.542857142857144
2003,November,Jaffna,Beetroot,8.333333333333334,65.0,7.8
2003,November,Jaffna,Cabbage,9.333333333333334,66.5,7.124999999999999
2003,November,Jaffna,Carrot,11.666666666666666,88.83333333333333,7.614285714285714
2003,November,Jaffna,Tomatoes,13.166666666666666,114.33333333333333,8.683544303797468
2003,November,Kaluthara,Beans,0.0,0.0,0.0
2003,November,Kaluthara,Beetroot,0.0,0.0,0.0
2003,November,Kaluthara,Cabbage,0.0,0.0,0.0
2003,November,Kaluthara,Carrot,0.0,0.0,0.0
2003,November,Kaluthara,Tomatoes,0.8333333333333334,2.6666666666666665,3.1999999999999997
2003,November,Kandy,Beans,110.66666666666667,274.3333333333333,2.478915662650602
2003,November,Kandy,Beetroot,17.5,52.333333333333336,2.9904761904761905
2003,November,Kandy,Cabbage,82.33333333333333,346.1666666666667,4.204453441295547
2003,November,Kandy,Carrot,19.666666666666668,50.166666666666664,2.5508474576271185
2003,November,Kandy,Tomatoes,130.5,482.6666666666667,3.698595146871009
2003,November,Kegalle,Beans,4.166666666666667,14.166666666666666,3.3999999999999995
2003,November,Kegalle,Beetroot,0.0,0.0,0.0
2003,November,Kegalle,Cabbage,0.16666666666666666,0.8333333333333334,5.000000000000001
2003,November,Kegalle,Carrot,0.0,0.0,0.0
2003,November,Kegalle,Tomatoes,3.0,11.666666666666666,3.888888888888889
2003,November,Kilinochchi,Beans,3.3333333333333335,26.5,7.949999999999999
2003,November,Kilinochchi,Beetroot,2.0,15.5,7.75
2003,November,Kilinochchi,Cabbage,4.5,33.666666666666664,7.481481481481481
2003,November,Kilinochchi,Carrot,2.0,15.333333333333334,7.666666666666667
2003,November,Kilinochchi,Tomatoes,14.166666666666666,78.66666666666667,5.552941176470589
2003,November,Kurunegala,Beans,0.8333333333333334,1.5,1.7999999999999998
2003,November,Kurunegala,Beetroot,14.5,100.33333333333333,6.919540229885057
2003,November,Kurunegala,Cabbage,0.0,0.0,0.0
2003,November,Kurunegala,Carrot,0.0,0.0,0.0
2003,November,Kurunegala,Tomatoes,20.833333333333332,135.83333333333334,6.5200000000000005
2003,November,Mannar,Beans,0.3333333333333333,2.0,6.0
2003,November,Mannar,Beetroot,0.16666666666666666,1.6666666666666667,10.000000000000002
2003,November,Mannar,Cabbage,0.3333333333333333,3.1666666666666665,9.5
2003,November,Mannar,Carrot,0.0,0.0,0.0
2003,November,Mannar,Tomatoes,3.0,24.166666666666668,8.055555555555555
2003,November,Matale,Beans,113.33333333333333,538.5,4.751470588235295
2003,November,Matale,Beetroot,31.833333333333332,153.83333333333334,4.832460732984294
2003,November,Matale,Cabbage,35.0,313.8333333333333,8.966666666666667
2003,November,Matale,Carrot,0.8333333333333334,2.1666666666666665,2.5999999999999996
2003,November,Matale,Tomatoes,122.16666666666667,1039.1666666666667,8.506139154160982
2003,November,Matara,Beans,0.5,1.0,2.0
2003,November,Matara,Beetroot,0.0,0.0,0.0
2003,November,Matara,Cabbage,0.0,0.0,0.0
2003,November,Matara,Carrot,0.0,0.0,0.0
2003,November,Matara,Tomatoes,2.5,11.0,4.4
2003,November,Monaragala,Beans,3.8333333333333335,12.666666666666666,3.304347826086956
2003,November,Monaragala,Beetroot,0.0,0.0,0.0
2003,November,Monaragala,Cabbage,0.3333333333333333,3.0,9.0
2003,November,Monaragala,Carrot,0.0,0.0,0.0
2003,November,Monaragala,Tomatoes,40.0,240.33333333333334,6.008333333333334
2003,November,Mullativu,Beans,1.0,6.166666666666667,6.166666666666667
2003,November,Mullativu,Beetroot,4.0,20.166666666666668,5.041666666666667
2003,November,Mullativu,Cabbage,6.666666666666667,61.5,9.225
2003,November,Mullativu,Carrot,5.0,35.666666666666664,7.133333333333333
2003,November,Mullativu,Tomatoes,12.333333333333334,94.33333333333333,7.648648648648648
2003,November,Nuwara Eliya,Beans,225.66666666666666,883.3333333333334,3.9143279172821273
2003,November,Nuwara Eliya,Beetroot,140.16666666666666,1524.5,10.876337693222355
2003,November,Nuwara Eliya,Cabbage,225.83333333333334,3405.8333333333335,15.081180811808117
2003,November,Nuwara Eliya,Carrot,248.66666666666666,2966.5,11.929624664879357
2003,November,Nuwara Eliya,Tomatoes,148.83333333333334,1452.0,9.755879059350503
2003,November,Polonnaruwa,Beans,1.1666666666666667,4.833333333333333,4.142857142857142
2003,November,Polonnaruwa,Beetroot,0.8333333333333334,4.0,4.8
2003,November,Polonnaruwa,Cabbage,0.0,0.6666666666666666,0.0
2003,November,Polonnaruwa,Carrot,0.0,0.0,0.0
2003,November,Polonnaruwa,Tomatoes,13.0,51.666666666666664,3.974358974358974
2003,November,Puttalam,Beans,2.1666666666666665,7.666666666666667,3.5384615384615388
2003,November,Puttalam,Beetroot,1.5,5.5,3.6666666666666665
2003,November,Puttalam,Cabbage,1.5,5.0,3.3333333333333335
2003,November,Puttalam,Carrot,0.16666666666666666,0.6666666666666666,4.0
2003,November,Puttalam,Tomatoes,7.0,22.166666666666668,3.166666666666667
2003,November,Ratnapura,Beans,97.66666666666667,613.0,6.276450511945392
2003,November,Ratnapura,Beetroot,2.1666666666666665,21.0,9.692307692307693
2003,November,Ratnapura,Cabbage,9.666666666666666,62.666666666666664,6.482758620689656
2003,November,Ratnapura,Carrot,2.3333333333333335,22.333333333333332,9.571428571428571
2003,November,Ratnapura,Tomatoes,64.0,368.1666666666667,5.752604166666667
2003,November,Trincomalee,Beans,0.3333333333333333,0.8333333333333334,2.5000000000000004
2003,November,Trincomalee,Beetroot,0.16666666666666666,0.16666666666666666,1.0
2003,November,Trincomalee,Cabbage,1.0,5.666666666666667,5.666666666666667
2003,November,Trincomalee,Carrot,0.0,0.0,0.0
2003,November,Trincomalee,Tomatoes,7.666666666666667,79.33333333333333,10.347826086956522
2003,November,Vavuniya,Beans,0.5,1.1666666666666667,2.3333333333333335
2003,November,Vavuniya,Beetroot,2.0,21.0,10.5
2003,November,Vavuniya,Cabbage,4.333333333333333,33.166666666666664,7.653846153846154
2003,November,Vavuniya,Carrot,0.8333333333333334,4.5,5.3999999999999995
2003,November,Vavuniya,Tomatoes,7.5,38.666666666666664,5.155555555555555
2003,December,Ampara,Beans,0.0,0.0,0.0
2003,December,Ampara,Beetroot,0.0,0.0,0.0
2003,December,Ampara,Cabbage,0.0,0.0,0.0
2003,December,Ampara,Carrot,0.0,0.0,0.0
2003,December,Ampara,Tomatoes,13.833333333333334,127.83333333333333,9.240963855421686
2003,December,Anuradhapura,Beans,5.333333333333333,23.5,4.40625
2003,December,Anuradhapura,Beetroot,9.0,37.666666666666664,4.185185185185185
2003,December,Anuradhapura,Cabbage,3.6666666666666665,9.0,2.4545454545454546
2003,December,Anuradhapura,Carrot,0.0,0.0,0.0
2003,December,Anuradhapura,Tomatoes,37.666666666666664,153.5,4.075221238938053
2003,December,Badulla,Beans,470.3333333333333,2830.6666666666665,6.018426647767541
2003,December,Badulla,Beetroot,49.0,557.3333333333334,11.374149659863946
2003,December,Badulla,Cabbage,231.66666666666666,4343.166666666667,18.747482014388492
2003,December,Badulla,Carrot,123.0,1348.6666666666667,10.964769647696478
2003,December,Badulla,Tomatoes,256.5,2593.3333333333335,10.110461338531515
2003,December,Batticaloa,Beans,0.0,0.0,0.0
2003,December,Batticaloa,Beetroot,0.0,0.0,0.0
2003,December,Batticaloa,Cabbage,0.0,0.0,0.0
2003,December,Batticaloa,Carrot,0.0,0.0,0.0
2003,December,Batticaloa,Tomatoes,16.333333333333332,87.5,5.357142857142858
2003,December,Colombo,Beans,0.0,0.0,0.0
2003,December,Colombo,Beetroot,0.0,0.0,0.0
2003,December,Colombo,Cabbage,0.0,0.0,0.0
2003,December,Colombo,Carrot,0.0,0.0,0.0
2003,December,Colombo,Tomatoes,0.3333333333333333,0.5,1.5
2003,December,Galle,Beans,0.0,0.0,0.0
2003,December,Galle,Beetroot,0.0,0.0,0.0
2003,December,Galle,Cabbage,0.0,0.0,0.0
2003,December,Galle,Carrot,0.0,0.0,0.0
2003,December,Galle,Tomatoes,1.1666666666666667,4.166666666666667,3.5714285714285716
2003,December,Gampaha,Beans,0.0,0.0,0.0
2003,December,Gampaha,Beetroot,0.0,0.0,0.0
2003,December,Gampaha,Cabbage,0.0,0.0,0.0
2003,December,Gampaha,Carrot,0.0,0.0,0.0
2003,December,Gampaha,Tomatoes,2.0,4.0,2.0
2003,December,Hanbantota,Beans,0.0,0.0,0.0
2003,December,Hanbantota,Beetroot,0.16666666666666666,0.6666666666666666,4.0
2003,December,Hanbantota,Cabbage,0.0,0.0,0.0
2003,December,Hanbantota,Carrot,0.0,0.0,0.0
2003,December,Hanbantota,Tomatoes,42.666666666666664,232.16666666666666,5.44140625
2003,December,Jaffna,Beans,5.833333333333333,32.333333333333336,5.542857142857144
2003,December,Jaffna,Beetroot,8.333333333333334,65.0,7.8
2003,December,Jaffna,Cabbage,9.333333333333334,66.5,7.124999999999999
2003,December,Jaffna,Carrot,11.666666666666666,88.83333333333333,7.614285714285714
2003,December,Jaffna,Tomatoes,13.166666666666666,114.33333333333333,8.683544303797468
2003,December,Kaluthara,Beans,0.0,0.0,0.0
2003,December,Kaluthara,Beetroot,0.0,0.0,0.0
2003,December,Kaluthara,Cabbage,0.0,0.0,0.0
2003,December,Kaluthara,Carrot,0.0,0.0,0.0
2003,December,Kaluthara,Tomatoes,0.8333333333333334,2.6666666666666665,3.1999999999999997
2003,December,Kandy,Beans,110.66666666666667,274.3333333333333,2.478915662650602
2003,December,Kandy,Beetroot,17.5,52.333333333333336,2.9904761904761905
2003,December,Kandy,Cabbage,82.33333333333333,346.1666666666667,4.204453441295547
2003,December,Kandy,Carrot,19.666666666666668,50.166666666666664,2.5508474576271185
2003,December,Kandy,Tomatoes,130.5,482.6666666666667,3.698595146871009
2003,December,Kegalle,Beans,4.166666666666667,14.166666666666666,3.3999999999999995
2003,December,Kegalle,Beetroot,0.0,0.0,0.0
2003,December,Kegalle,Cabbage,0.16666666666666666,0.8333333333333334,5.000000000000001
2003,December,Kegalle,Carrot,0.0,0.0,0.0
2003,December,Kegalle,Tomatoes,3.0,11.666666666666666,3.888888888888889
2003,December,Kilinochchi,Beans,3.3333333333333335,26.5,7.949999999999999
2003,December,Kilinochchi,Beetroot,2.0,15.5,7.75
2003,December,Kilinochchi,Cabbage,4.5,33.666666666666664,7.481481481481481
2003,December,Kilinochchi,Carrot,2.0,15.333333333333334,7.666666666666667
2003,December,Kilinochchi,Tomatoes,14.166666666666666,78.66666666666667,5.552941176470589
2003,December,Kurunegala,Beans,0.8333333333333334,1.5,1.7999999999999998
2003,December,Kurunegala,Beetroot,14.5,100.33333333333333,6.919540229885057
2003,December,Kurunegala,Cabbage,0.0,0.0,0.0
2003,December,Kurunegala,Carrot,0.0,0.0,0.0
2003,December,Kurunegala,Tomatoes,20.833333333333332,135.83333333333334,6.5200000000000005
2003,December,Mannar,Beans,0.3333333333333333,2.0,6.0
2003,December,Mannar,Beetroot,0.16666666666666666,1.6666666666666667,10.000000000000002
2003,December,Mannar,Cabbage,0.3333333333333333,3.1666666666666665,9.5
2003,December,Mannar,Carrot,0.0,0.0,0.0
2003,December,Mannar,Tomatoes,3.0,24.166666666666668,8.055555555555555
2003,December,Matale,Beans,113.33333333333333,538.5,4.751470588235295
2003,December,Matale,Beetroot,31.833333333333332,153.83333333333334,4.832460732984294
2003,December,Matale,Cabbage,35.0,313.8333333333333,8.966666666666667
2003,December,Matale,Carrot,0.8333333333333334,2.1666666666666665,2.5999999999999996
2003,December,Matale,Tomatoes,122.16666666666667,1039.1666666666667,8.506139154160982
2003,December,Matara,Beans,0.5,1.0,2.0
2003,December,Matara,Beetroot,0.0,0.0,0.0
2003,December,Matara,Cabbage,0.0,0.0,0.0
2003,December,Matara,Carrot,0.0,0.0,0.0
2003,December,Matara,Tomatoes,2.5,11.0,4.4
2003,December,Monaragala,Beans,3.8333333333333335,12.666666666666666,3.304347826086956
2003,December,Monaragala,Beetroot,0.0,0.0,0.0
2003,December,Monaragala,Cabbage,0.3333333333333333,3.0,9.0
2003,December,Monaragala,Carrot,0.0,0.0,0.0
2003,December,Monaragala,Tomatoes,40.0,240.33333333333334,6.008333333333334
2003,December,Mullativu,Beans,1.0,6.166666666666667,6.166666666666667
2003,December,Mullativu,Beetroot,4.0,20.166666666666668,5.041666666666667
2003,December,Mullativu,Cabbage,6.666666666666667,61.5,9.225
2003,December,Mullativu,Carrot,5.0,35.666666666666664,7.133333333333333
2003,December,Mullativu,Tomatoes,12.333333333333334,94.33333333333333,7.648648648648648
2003,December,Nuwara Eliya,Beans,225.66666666666666,883.3333333333334,3.9143279172821273
2003,December,Nuwara Eliya,Beetroot,140.16666666666666,1524.5,10.876337693222355
2003,December,Nuwara Eliya,Cabbage,225.83333333333334,3405.8333333333335,15.081180811808117
2003,December,Nuwara Eliya,Carrot,248.66666666666666,2966.5,11.929624664879357
2003,December,Nuwara Eliya,Tomatoes,148.83333333333334,1452.0,9.755879059350503
2003,December,Polonnaruwa,Beans,1.1666666666666667,4.833333333333333,4.142857142857142
2003,December,Polonnaruwa,Beetroot,0.8333333333333334,4.0,4.8
2003,December,Polonnaruwa,Cabbage,0.0,0.6666666666666666,0.0
2003,December,Polonnaruwa,Carrot,0.0,0.0,0.0
2003,December,Polonnaruwa,Tomatoes,13.0,51.666666666666664,3.974358974358974
2003,December,Puttalam,Beans,2.1666666666666665,7.666666666666667,3.5384615384615388
2003,December,Puttalam,Beetroot,1.5,5.5,3.6666666666666665
2003,December,Puttalam,Cabbage,1.5,5.0,3.3333333333333335
2003,December,Puttalam,Carrot,0.16666666666666666,0.6666666666666666,4.0
2003,December,Puttalam,Tomatoes,7.0,22.166666666666668,3.166666666666667
2003,December,Ratnapura,Beans,97.66666666666667,613.0,6.276450511945392
2003,December,Ratnapura,Beetroot,2.1666666666666665,21.0,9.692307692307693
2003,December,Ratnapura,Cabbage,9.666666666666666,62.666666666666664,6.482758620689656
2003,December,Ratnapura,Carrot,2.3333333333333335,22.333333333333332,9.571428571428571
2003,December,Ratnapura,Tomatoes,64.0,368.1666666666667,5.752604166666667
2003,December,Trincomalee,Beans,0.3333333333333333,0.8333333333333334,2.5000000000000004
2003,December,Trincomalee,Beetroot,0.16666666666666666,0.16666666666666666,1.0
2003,December,Trincomalee,Cabbage,1.0,5.666666666666667,5.666666666666667
2003,December,Trincomalee,Carrot,0.0,0.0,0.0
2003,December,Trincomalee,Tomatoes,7.666666666666667,79.33333333333333,10.347826086956522
2003,December,Vavuniya,Beans,0.5,1.1666666666666667,2.3333333333333335
2003,December,Vavuniya,Beetroot,2.0,21.0,10.5
2003,December,Vavuniya,Cabbage,4.333333333333333,33.166666666666664,7.653846153846154
2003,December,Vavuniya,Carrot,0.8333333333333334,4.5,5.3999999999999995
2003,December,Vavuniya,Tomatoes,7.5,38.666666666666664,5.155555555555555
2004,January,Ampara,Beans,0.3333333333333333,1.1666666666666667,3.5000000000000004
2004,January,Ampara,Beetroot,0.0,0.0,0.0
2004,January,Ampara,Cabbage,0.0,0.0,0.0
2004,January,Ampara,Carrot,0.0,0.0,0.0
2004,January,Ampara,Tomatoes,10.666666666666666,96.16666666666667,9.015625000000002
2004,January,Anuradhapura,Beans,2.8333333333333335,9.333333333333334,3.2941176470588234
2004,January,Anuradhapura,Beetroot,9.5,83.0,8.736842105263158
2004,January,Anuradhapura,Cabbage,3.6666666666666665,25.833333333333332,7.045454545454546
2004,January,Anuradhapura,Carrot,0.0,0.0,0.0
2004,January,Anuradhapura,Tomatoes,28.166666666666668,197.0,6.994082840236686
2004,January,Badulla,Beans,610.5,4324.333333333333,7.083265083265083
2004,January,Badulla,Beetroot,47.0,576.3333333333334,12.262411347517732
2004,January,Badulla,Cabbage,218.5,3778.1666666666665,17.291380625476734
2004,January,Badulla,Carrot,118.16666666666667,1495.6666666666667,12.657263751763047
2004,January,Badulla,Tomatoes,278.1666666666667,2994.1666666666665,10.763930497303773
2004,January,Batticaloa,Beans,0.0,0.0,0.0
2004,January,Batticaloa,Beetroot,0.0,0.0,0.0
2004,January,Batticaloa,Cabbage,0.0,0.0,0.0
2004,January,Batticaloa,Carrot,0.0,0.0,0.0
2004,January,Batticaloa,Tomatoes,12.333333333333334,80.66666666666667,6.54054054054054
2004,January,Colombo,Beans,0.0,0.0,0.0
2004,January,Colombo,Beetroot,0.0,0.0,0.0
2004,January,Colombo,Cabbage,0.0,0.0,0.0
2004,January,Colombo,Carrot,0.0,0.0,0.0
2004,January,Colombo,Tomatoes,0.3333333333333333,0.3333333333333333,1.0
2004,January,Galle,Beans,0.0,0.0,0.0
2004,January,Galle,Beetroot,0.0,0.0,0.0
2004,January,Galle,Cabbage,0.0,0.0,0.0
2004,January,Galle,Carrot,0.0,0.0,0.0
2004,January,Galle,Tomatoes,1.5,3.3333333333333335,2.2222222222222223
2004,January,Gampaha,Beans,0.0,0.0,0.0
2004,January,Gampaha,Beetroot,0.0,0.0,0.0
2004,January,Gampaha,Cabbage,0.0,0.0,0.0
2004,January,Gampaha,Carrot,0.0,0.0,0.0
2004,January,Gampaha,Tomatoes,2.0,6.833333333333333,3.4166666666666665
2004,January,Hanbantota,Beans,0.16666666666666666,0.5,3.0
2004,January,Hanbantota,Beetroot,0.0,0.0,0.0
2004,January,Hanbantota,Cabbage,0.0,0.0,0.0
2004,January,Hanbantota,Carrot,0.0,0.0,0.0
2004,January,Hanbantota,Tomatoes,30.5,276.1666666666667,9.05464480874317
2004,January,Jaffna,Beans,4.833333333333333,28.833333333333332,5.9655172413793105
2004,January,Jaffna,Beetroot,8.666666666666666,67.66666666666667,7.807692307692308
2004,January,Jaffna,Cabbage,9.5,73.33333333333333,7.719298245614034
2004,January,Jaffna,Carrot,11.833333333333334,92.0,7.774647887323943
2004,January,Jaffna,Tomatoes,13.333333333333334,111.83333333333333,8.3875
2004,January,Kaluthara,Beans,0.0,0.0,0.0
2004,January,Kaluthara,Beetroot,0.0,0.0,0.0
2004,January,Kaluthara,Cabbage,0.0,0.0,0.0
2004,January,Kaluthara,Carrot,0.0,0.0,0.0
2004,January,Kaluthara,Tomatoes,0.6666666666666666,2.3333333333333335,3.5000000000000004
2004,January,Kandy,Beans,151.66666666666666,481.5,3.174725274725275
2004,January,Kandy,Beetroot,10.5,75.33333333333333,7.174603174603174
2004,January,Kandy,Cabbage,82.0,1093.3333333333333,13.333333333333332
2004,January,Kandy,Carrot,33.5,302.6666666666667,9.034825870646767
2004,January,Kandy,Tomatoes,172.83333333333334,1416.8333333333333,8.1976856316297
2004,January,Kegalle,Beans,2.8333333333333335,6.0,2.1176470588235294
2004,January,Kegalle,Beetroot,0.0,0.0,0.0
2004,January,Kegalle,Cabbage,0.16666666666666666,1.6666666666666667,10.000000000000002
2004,January,Kegalle,Carrot,0.0,0.0,0.0
2004,January,Kegalle,Tomatoes,2.3333333333333335,12.5,5.357142857142857
2004,January,Kilinochchi,Beans,4.166666666666667,17.0,4.08
2004,January,Kilinochchi,Beetroot,1.5,8.666666666666666,5.777777777777778
2004,January,Kilinochchi,Cabbage,6.166666666666667,33.833333333333336,5.486486486486487
2004,January,Kilinochchi,Carrot,2.5,18.333333333333332,7.333333333333333
2004,January,Kilinochchi,Tomatoes,15.5,114.66666666666667,7.397849462365592
2004,January,Kurunegala,Beans,0.6666666666666666,1.5,2.25
2004,January,Kurunegala,Beetroot,13.5,73.16666666666667,5.419753086419753
2004,January,Kurunegala,Cabbage,0.0,0.0,0.0
2004,January,Kurunegala,Carrot,0.0,0.0,0.0
2004,January,Kurunegala,Tomatoes,17.5,94.16666666666667,5.380952380952381
2004,January,Mannar,Beans,0.0,0.0,0.0
2004,January,Mannar,Beetroot,0.5,3.8333333333333335,7.666666666666667
2004,January,Mannar,Cabbage,0.6666666666666666,7.5,11.25
2004,January,Mannar,Carrot,0.5,5.666666666666667,11.333333333333334
2004,January,Mannar,Tomatoes,4.333333333333333,36.333333333333336,8.384615384615385
2004,January,Matale,Beans,109.66666666666667,329.6666666666667,3.0060790273556233
2004,January,Matale,Beetroot,25.5,160.33333333333334,6.287581699346406
2004,January,Matale,Cabbage,26.0,246.66666666666666,9.487179487179487
2004,January,Matale,Carrot,0.0,0.0,0.0
